,RefSeq mRNA ID,Transcript stable ID
156351,,ENST00000646309
156352,NM_001330324,ENST00000396840
156353,,ENST00000519007
156354,,ENST00000488169
156355,,ENST00000672378
156356,,ENST00000409916
156357,NM_001284518,ENST00000454255
156358,,ENST00000566359
156359,,ENST00000561843
156360,,ENST00000672076
156361,NM_199136,ENST00000344962
156362,,ENST00000642152
156363,,ENST00000564420
156364,NM_012365,ENST00000645588
156365,,ENST00000483090
156366,,ENST00000567128
156367,,ENST00000568347
156368,,ENST00000563988
156369,,ENST00000566869
156370,NM_001100819,ENST00000448447
156371,,ENST00000623356
156372,,ENST00000487279
156373,,ENST00000613632
156374,,ENST00000473136
156375,NM_001193457,ENST00000619571
156376,,ENST00000623596
156377,,ENST00000408132
156378,NM_001039670,ENST00000356896
156379,,ENST00000572789
156380,,ENST00000488007
156381,,ENST00000573826
156382,NM_015387,ENST00000323303
156383,,ENST00000396830
156384,,ENST00000574323
156385,NM_000113,ENST00000351698
156386,,ENST00000570899
156387,,ENST00000651202
156388,,ENST00000474192
156389,,ENST00000497443
156390,,ENST00000574236
156391,NM_001136534,ENST00000426426
156392,,ENST00000574407
156393,,ENST00000473604
156394,,ENST00000417097
156395,,ENST00000453450
156396,,ENST00000473084
156397,,ENST00000486398
156398,,ENST00000570753
156399,,ENST00000517077
156400,,ENST00000409355
156401,,ENST00000574899
156402,NM_001395273,ENST00000635206
156403,NM_001330758,ENST00000504309
156404,NM_001130726,ENST00000504487
156405,NM_001330644,ENST00000504487
156406,NM_001204094,ENST00000409360
156407,NM_001330575,ENST00000522161
156408,,ENST00000447385
156409,,ENST00000502379
156410,NM_173463,ENST00000389609
156411,,ENST00000539106
156412,NM_001171948,ENST00000540691
156413,,ENST00000502801
156414,,ENST00000600372
156415,,ENST00000507096
156416,,ENST00000600796
156417,,ENST00000508236
156418,NM_001359,ENST00000220764
156419,,ENST00000521668
156420,,ENST00000518725
156421,NM_001171949,ENST00000222307
156422,NM_024069,ENST00000222307
156423,,ENST00000324309
156424,,ENST00000517761
156425,,ENST00000512432
156426,,ENST00000520227
156427,NM_016520,ENST00000372447
156428,,ENST00000601630
156429,,ENST00000522583
156430,,ENST00000599000
156431,,ENST00000524326
156432,,ENST00000517301
156433,NM_001085447,ENST00000447353
156434,,ENST00000524332
156435,,ENST00000421028
156436,,ENST00000595073
156437,,ENST00000520148
156438,NM_007278,ENST00000302386
156439,,ENST00000461349
156440,,ENST00000419478
156441,,ENST00000600654
156442,,ENST00000596785
156443,,ENST00000599319
156444,,ENST00000461762
156445,,ENST00000505555
156446,,ENST00000480023
156447,,ENST00000597438
156448,,ENST00000596244
156449,,ENST00000577035
156450,,ENST00000602094
156451,,ENST00000598830
156452,,ENST00000461539
156453,,ENST00000595870
156454,,ENST00000492991
156455,,ENST00000444170
156456,,ENST00000495934
156457,NM_001185177,ENST00000394037
156458,,ENST00000600099
156459,,ENST00000566453
156460,,ENST00000594325
156461,NM_001294332,ENST00000510361
156462,,ENST00000570856
156463,,ENST00000596360
156464,,ENST00000571129
156465,,ENST00000566746
156466,,ENST00000571253
156467,,ENST00000491053
156468,,ENST00000573928
156469,NM_004168,ENST00000264932
156470,,ENST00000570760
156471,,ENST00000494971
156472,,ENST00000624722
156473,,ENST00000509632
156474,,ENST00000504824
156475,,ENST00000509420
156476,NM_024922,ENST00000303334
156477,NM_001199287,ENST00000616481
156478,,ENST00000541640
156479,,ENST00000568118
156480,NM_148965,ENST00000377782
156481,NM_001199286,ENST00000616524
156482,,ENST00000570236
156483,NM_001199288,ENST00000617738
156484,,ENST00000480393
156485,,ENST00000564715
156486,NM_001008489,ENST00000359744
156487,NM_001199285,ENST00000359744
156488,,ENST00000485036
156489,,ENST00000438838
156490,NM_003790,ENST00000356876
156491,NM_006253,ENST00000229328
156492,,ENST00000514027
156493,NM_001185176,ENST00000543856
156494,,ENST00000438710
156495,,ENST00000624046
156496,,ENST00000449906
156497,,ENST00000514233
156498,,ENST00000537400
156499,,ENST00000580506
156500,,ENST00000476919
156501,NM_148966,ENST00000351959
156502,,ENST00000630317
156503,,ENST00000512962
156504,,ENST00000651988
156505,,ENST00000652360
156506,,ENST00000515752
156507,,ENST00000511810
156508,,ENST00000515815
156509,,ENST00000509082
156510,,ENST00000540121
156511,,ENST00000503674
156512,,ENST00000545223
156513,,ENST00000507266
156514,,ENST00000509564
156515,,ENST00000561924
156516,,ENST00000545870
156517,,ENST00000507522
156518,,ENST00000542698
156519,,ENST00000538271
156520,,ENST00000537057
156521,,ENST00000498202
156522,,ENST00000684169
156523,,ENST00000535109
156524,NM_004750,ENST00000392386
156525,,ENST00000408396
156526,,ENST00000484185
156527,,ENST00000597131
156528,,ENST00000617234
156529,NM_206814,ENST00000430351
156530,,ENST00000593286
156531,NM_148967,ENST00000348333
156532,,ENST00000644926
156533,NM_148970,ENST00000351748
156534,NM_001199290,ENST00000272797
156535,,ENST00000633640
156536,,ENST00000602521
156537,,ENST00000632263
156538,,ENST00000414040
156539,,ENST00000598375
156540,NM_198335,ENST00000346178
156541,,ENST00000502588
156542,NM_144711,ENST00000392647
156543,,ENST00000502730
156544,,ENST00000437875
156545,NM_001039664,ENST00000510563
156546,,ENST00000633326
156547,,ENST00000494387
156548,,ENST00000448589
156549,,ENST00000453260
156550,,ENST00000384234
156551,,ENST00000475730
156552,NM_001755,ENST00000290858
156553,NM_001368710,ENST00000290858
156554,NM_001368709,ENST00000290858
156555,NM_024565,ENST00000393977
156556,,ENST00000424937
156557,NM_022845,ENST00000412916
156558,NM_001368708,ENST00000412916
156559,NM_001368707,ENST00000412916
156560,NM_198334,ENST00000356638
156561,,ENST00000564034
156562,,ENST00000650873
156563,,ENST00000563939
156564,,ENST00000379462
156565,,ENST00000377503
156566,NM_001308173,ENST00000257536
156567,,ENST00000565389
156568,,ENST00000644313
156569,NM_001100419,ENST00000450195
156570,,ENST00000567947
156571,,ENST00000643836
156572,,ENST00000652116
156573,,ENST00000566281
156574,,ENST00000643539
156575,,ENST00000600997
156576,NM_006989,ENST00000262940
156577,NM_001278194,ENST00000540933
156578,,ENST00000568858
156579,,ENST00000519673
156580,NM_001100418,ENST00000358607
156581,,ENST00000520748
156582,,ENST00000601736
156583,,ENST00000518764
156584,,ENST00000597371
156585,,ENST00000521643
156586,NM_001329223,ENST00000648273
156587,NM_001329225,ENST00000648273
156588,NM_001329222,ENST00000648273
156589,NM_001329224,ENST00000648273
156590,,ENST00000633544
156591,,ENST00000461209
156592,,ENST00000595490
156593,,ENST00000595077
156594,NM_001079877,ENST00000449970
156595,,ENST00000528503
156596,,ENST00000522223
156597,NM_014141,ENST00000633607
156598,NM_001278193,ENST00000534779
156599,NM_001278192,ENST00000534779
156600,,ENST00000422006
156601,,ENST00000531563
156602,,ENST00000526732
156603,,ENST00000613345
156604,,ENST00000462172
156605,,ENST00000632946
156606,,ENST00000469691
156607,,ENST00000615323
156608,,ENST00000618115
156609,,ENST00000522870
156610,,ENST00000481401
156611,,ENST00000534422
156612,NM_003142,ENST00000260956
156613,,ENST00000534613
156614,NM_014009,ENST00000376207
156615,,ENST00000525994
156616,,ENST00000413002
156617,,ENST00000523568
156618,,ENST00000524437
156619,,ENST00000417292
156620,,ENST00000526210
156621,,ENST00000521822
156622,,ENST00000526392
156623,,ENST00000521397
156624,,ENST00000461708
156625,,ENST00000529737
156626,NM_001114377,ENST00000376199
156627,NM_001294145,ENST00000409333
156628,NM_001008229,ENST00000428719
156629,,ENST00000520577
156630,,ENST00000651307
156631,NM_002433,ENST00000418693
156632,,ENST00000468600
156633,,ENST00000534419
156634,,ENST00000519539
156635,,ENST00000450851
156636,,ENST00000474273
156637,NM_206810,ENST00000420045
156638,,ENST00000522801
156639,,ENST00000465871
156640,,ENST00000470621
156641,,ENST00000461703
156642,,ENST00000519878
156643,,ENST00000490914
156644,,ENST00000520042
156645,,ENST00000494051
156646,NM_206811,ENST00000439634
156647,,ENST00000453341
156648,,ENST00000521076
156649,,ENST00000515145
156650,,ENST00000522443
156651,,ENST00000455775
156652,NM_030628,ENST00000330574
156653,,ENST00000521892
156654,,ENST00000518685
156655,,ENST00000528405
156656,,ENST00000376197
156657,,ENST00000557224
156658,,ENST00000652559
156659,NM_206809,ENST00000417019
156660,,ENST00000684155
156661,NM_001008228,ENST00000415546
156662,NM_001170418,ENST00000415546
156663,,ENST00000703450
156664,NM_001363610,ENST00000449096
156665,,ENST00000532786
156666,,ENST00000570828
156667,,ENST00000600490
156668,,ENST00000494200
156669,NM_012109,ENST00000262817
156670,,ENST00000477504
156671,,ENST00000476989
156672,,ENST00000477366
156673,,ENST00000644362
156674,NM_001286086,ENST00000524958
156675,,ENST00000525675
156676,,ENST00000477335
156677,,ENST00000522295
156678,NM_006676,ENST00000315480
156679,,ENST00000383870
156680,,ENST00000594859
156681,NM_206812,ENST00000548017
156682,,ENST00000491291
156683,,ENST00000455018
156684,NM_001366333,ENST00000432222
156685,NM_001109809,ENST00000432222
156686,,ENST00000423964
156687,NM_002154,ENST00000304858
156688,,ENST00000691309
156689,,ENST00000451227
156690,NM_001110303,ENST00000372429
156691,NM_000291,ENST00000373316
156692,,ENST00000598660
156693,,ENST00000445598
156694,,ENST00000594709
156695,,ENST00000663400
156696,NM_000786,ENST00000003100
156697,,ENST00000474281
156698,,ENST00000504328
156699,NM_001008563,ENST00000358355
156700,,ENST00000476531
156701,,ENST00000514825
156702,NM_030905,ENST00000440124
156703,,ENST00000640298
156704,,ENST00000430966
156705,,ENST00000662184
156706,,ENST00000581538
156707,,ENST00000639347
156708,,ENST00000653917
156709,NM_001146152,ENST00000450723
156710,NM_001143775,ENST00000574322
156711,,ENST00000474895
156712,,ENST00000422867
156713,,ENST00000671923
156714,NM_001099685,ENST00000371402
156715,,ENST00000482924
156716,,ENST00000534478
156717,,ENST00000491731
156718,,ENST00000468334
156719,NM_001364730,ENST00000429654
156720,NM_001364731,ENST00000429654
156721,,ENST00000573600
156722,,ENST00000496927
156723,,ENST00000445911
156724,,ENST00000472108
156725,,ENST00000459878
156726,,ENST00000574205
156727,NM_001003702,ENST00000378115
156728,,ENST00000622178
156729,,ENST00000417984
156730,NM_001368318,ENST00000688754
156731,,ENST00000487267
156732,,ENST00000685409
156733,,ENST00000462480
156734,NM_001321163,ENST00000340180
156735,NM_021915,ENST00000340180
156736,,ENST00000414926
156737,NM_015343,ENST00000318988
156738,,ENST00000605780
156739,,ENST00000434833
156740,,ENST00000466318
156741,,ENST00000572043
156742,NM_139282,ENST00000217999
156743,,ENST00000522023
156744,,ENST00000570484
156745,,ENST00000703667
156746,,ENST00000492776
156747,,ENST00000576613
156748,NM_001271848,ENST00000622593
156749,,ENST00000533469
156750,,ENST00000434663
156751,,ENST00000422226
156752,,ENST00000555168
156753,,ENST00000701130
156754,,ENST00000701644
156755,,ENST00000575783
156756,,ENST00000487383
156757,,ENST00000688180
156758,NM_144566,ENST00000254321
156759,,ENST00000570385
156760,NM_001354992,ENST00000304506
156761,NM_001354993,ENST00000304506
156762,NM_001354991,ENST00000304506
156763,NM_002188,ENST00000304506
156764,,ENST00000482090
156765,,ENST00000570380
156766,,ENST00000571409
156767,,ENST00000590798
156768,,ENST00000591944
156769,,ENST00000709951
156770,,ENST00000577138
156771,,ENST00000709952
156772,,ENST00000709953
156773,,ENST00000591441
156774,,ENST00000709954
156775,NM_001040667,ENST00000521374
156776,NM_001374675,ENST00000521374
156777,,ENST00000709955
156778,,ENST00000586354
156779,,ENST00000709956
156780,NM_032498,ENST00000371388
156781,NM_005506,ENST00000264896
156782,,ENST00000709957
156783,,ENST00000403720
156784,,ENST00000709958
156785,,ENST00000586394
156786,,ENST00000521314
156787,,ENST00000709959
156788,,ENST00000709960
156789,,ENST00000709961
156790,,ENST00000639715
156791,,ENST00000709962
156792,,ENST00000709963
156793,,ENST00000521624
156794,,ENST00000639300
156795,,ENST00000592625
156796,,ENST00000709964
156797,,ENST00000523562
156798,,ENST00000517685
156799,NM_001367172,ENST00000358987
156800,NM_001367174,ENST00000358987
156801,,ENST00000638295
156802,,ENST00000586494
156803,,ENST00000640640
156804,NM_001538,ENST00000584272
156805,NM_001374674,ENST00000584272
156806,NM_006777,ENST00000326624
156807,,ENST00000638603
156808,,ENST00000523077
156809,,ENST00000517867
156810,,ENST00000638680
156811,,ENST00000639145
156812,,ENST00000517729
156813,,ENST00000682785
156814,NM_001367173,ENST00000343949
156815,NM_001012753,ENST00000343949
156816,,ENST00000640341
156817,,ENST00000519224
156818,NM_001184742,ENST00000557385
156819,,ENST00000481745
156820,,ENST00000639738
156821,,ENST00000517750
156822,,ENST00000684701
156823,NM_001204255,ENST00000452464
156824,,ENST00000517680
156825,,ENST00000683295
156826,,ENST00000522027
156827,,ENST00000640880
156828,,ENST00000638663
156829,,ENST00000522459
156830,,ENST00000519105
156831,,ENST00000640900
156832,,ENST00000406892
156833,,ENST00000638372
156834,,ENST00000640634
156835,,ENST00000520528
156836,,ENST00000640957
156837,,ENST00000495324
156838,,ENST00000519601
156839,,ENST00000588047
156840,NM_001307,ENST00000360325
156841,,ENST00000511129
156842,,ENST00000520833
156843,,ENST00000489336
156844,,ENST00000520247
156845,,ENST00000638409
156846,,ENST00000409837
156847,,ENST00000682677
156848,,ENST00000640076
156849,NM_001185023,ENST00000538261
156850,,ENST00000476474
156851,,ENST00000520304
156852,,ENST00000638843
156853,NM_001384280,ENST00000615464
156854,NM_001363567,ENST00000615464
156855,,ENST00000589551
156856,,ENST00000638175
156857,,ENST00000682526
156858,,ENST00000592187
156859,,ENST00000591838
156860,,ENST00000521916
156861,,ENST00000639324
156862,,ENST00000591898
156863,,ENST00000502908
156864,,ENST00000640916
156865,,ENST00000652448
156866,NM_001384290,ENST00000615098
156867,,ENST00000509994
156868,,ENST00000516251
156869,NM_001185022,ENST00000397317
156870,,ENST00000442181
156871,,ENST00000638567
156872,,ENST00000615789
156873,,ENST00000409340
156874,,ENST00000574070
156875,,ENST00000547473
156876,,ENST00000612360
156877,,ENST00000695844
156878,,ENST00000618039
156879,,ENST00000391195
156880,,ENST00000575313
156881,,ENST00000695845
156882,,ENST00000516737
156883,,ENST00000622601
156884,,ENST00000651606
156885,NM_014168,ENST00000260953
156886,,ENST00000504853
156887,,ENST00000571881
156888,NM_001293186,ENST00000409965
156889,,ENST00000362574
156890,,ENST00000571932
156891,NM_001375281,ENST00000394634
156892,NM_001375279,ENST00000394634
156893,NM_001375284,ENST00000394634
156894,NM_000204,ENST00000394634
156895,NM_001382226,ENST00000203630
156896,NM_001382225,ENST00000203630
156897,NM_001293187,ENST00000392640
156898,NM_001375278,ENST00000394635
156899,NM_001318057,ENST00000394635
156900,,ENST00000573745
156901,,ENST00000633955
156902,,ENST00000633337
156903,,ENST00000632332
156904,,ENST00000632213
156905,NM_001346810,ENST00000633655
156906,,ENST00000633162
156907,,ENST00000632171
156908,NM_001375282,ENST00000512148
156909,NM_001375280,ENST00000512148
156910,NM_001375283,ENST00000512148
156911,NM_001331035,ENST00000512148
156912,,ENST00000484351
156913,,ENST00000695846
156914,,ENST00000308099
156915,NM_005439,ENST00000435120
156916,,ENST00000537825
156917,,ENST00000515512
156918,,ENST00000365381
156919,,ENST00000510800
156920,,ENST00000410097
156921,,ENST00000643384
156922,,ENST00000538491
156923,,ENST00000600335
156924,,ENST00000509136
156925,NM_002127,ENST00000618812
156926,,ENST00000471560
156927,,ENST00000541305
156928,,ENST00000425426
156929,,ENST00000480770
156930,,ENST00000513621
156931,,ENST00000539187
156932,NM_001362796,ENST00000610212
156933,,ENST00000417908
156934,,ENST00000537126
156935,,ENST00000452321
156936,NM_002513,ENST00000219302
156937,,ENST00000611421
156938,,ENST00000440229
156939,NM_015853,ENST00000294119
156940,,ENST00000516998
156941,,ENST00000564628
156942,,ENST00000541346
156943,NM_001136224,ENST00000367006
156944,,ENST00000540710
156945,NM_001203250,ENST00000334213
156946,NM_021143,ENST00000334213
156947,NM_001136225,ENST00000452621
156948,,ENST00000564181
156949,,ENST00000418866
156950,,ENST00000536207
156951,,ENST00000454949
156952,,ENST00000528926
156953,,ENST00000536249
156954,,ENST00000485451
156955,,ENST00000478942
156956,NM_001350069,ENST00000419091
156957,NM_001136223,ENST00000419091
156958,,ENST00000561637
156959,,ENST00000480477
156960,NM_001363515,ENST00000456005
156961,,ENST00000567271
156962,,ENST00000528408
156963,,ENST00000434442
156964,,ENST00000472734
156965,,ENST00000391274
156966,,ENST00000568561
156967,,ENST00000664209
156968,,ENST00000529572
156969,NM_001350070,ENST00000367005
156970,NM_018254,ENST00000367005
156971,,ENST00000430024
156972,,ENST00000563498
156973,,ENST00000534460
156974,,ENST00000529763
156975,,ENST00000434822
156976,,ENST00000485186
156977,,ENST00000537646
156978,,ENST00000566600
156979,,ENST00000486666
156980,,ENST00000563367
156981,,ENST00000532904
156982,,ENST00000528066
156983,,ENST00000414892
156984,,ENST00000565379
156985,,ENST00000533000
156986,NM_018429,ENST00000358731
156987,,ENST00000526255
156988,,ENST00000563854
156989,,ENST00000455799
156990,,ENST00000564252
156991,NM_001164239,ENST00000450902
156992,NM_003587,ENST00000450902
156993,NM_145233,ENST00000439556
